date,Weight,BodyFatPercentage,LeanBodyMass,StepCount,DistanceWalkingRunning,BasalCaloriesBurned,ActiveCaloriesBurned,CaloriesIn,TDEE,NetCalories,TrendWeight,TrendBodyFatPercentage,TrendLeanBodyMass,TrendBasalCaloriesBurned,TrendActiveCaloriesBurned,TrendCaloriesIn,TrendTDEE,TrendNetCalories
2022-02-20,,,,8318.0,6.344599816,2591.452000000002,917.4560000000007,,3508.9080000000026,,111.65893068875805,0.3470536668991442,72.88667251349162,2592.4268619197182,1013.7738486129307,735.9921245551121,3606.20071053265,-3131.8572136099397
2022-02-21,,,,11966.0,8.533439957999999,2439.2559999999967,1056.1459999999997,,3495.4019999999964,,111.81660284759032,0.34762793066743036,72.9259547863594,2572.0040803304223,1019.4234687978733,735.9921245551121,3591.4275491282965,-3131.8572136099397
2022-02-22,,,,4255.0,3.0846914809999997,2372.5819999999985,722.8050000000003,,3095.386999999999,,111.97335056711161,0.34819672270747193,72.96521816951149,2545.414469619699,979.8743396248236,735.9921245551121,3525.2888092445237,-3131.8572136099397
2022-02-23,,,,7519.0,5.529374972,2629.6460000000015,969.6859999999996,,3599.3320000000012,,112.12929710589673,0.34876077258303484,73.00446518157662,2556.645340337073,978.5158943415138,735.9921245551121,3535.1612346785873,-3131.8572136099397
2022-02-24,,,,9657.0,7.147930572000002,2649.1090000000013,1170.0449999999998,,3819.1540000000014,,112.28454928804383,0.34932071258271624,73.04369800536641,2568.9738282921303,1004.0531084293119,735.9921245551121,3573.026936721443,-3131.8572136099397
2022-02-25,,,,9039.0,6.679528753999999,2688.74,1069.1580000000001,,3757.898,,112.43919969443799,0.349877090689967,73.0829185326509,2584.942651186513,1012.7337606387371,735.9921245551121,3597.6764118252504,-3131.8572136099397
2022-02-26,,,,11564.0,8.205008431999998,2605.718,1376.9510000000002,,3982.669,,112.59332856184626,0.35043038182377784,73.12212840296411,2587.712697694978,1061.296059220239,735.9921245551121,3649.008756915217,-3131.8572136099397
2022-02-27,113.745905064,0.35456,73.41613316,12942.0,8.994034039,2425.593,1387.1079999999997,,3812.7009999999996,,112.7470054288001,0.35098099758060747,73.16132903723556,2566.0967380023144,1104.737651324207,735.9921245551121,3670.8343893265214,-3131.8572136099397
2022-02-28,114.61906966400001,,,11227.0,8.338095562,2709.085999999996,1186.1580000000004,,3895.2439999999965,,112.99661399349343,0.3514664997899856,73.19656479990185,2585.161972935339,1115.593697814313,735.9921245551121,3700.7556707496515,-3131.8572136099397
2022-03-01,,,,11168.0,8.211256111999997,2724.58,1215.6259999999988,,3940.2059999999988,,113.19971920942764,0.35189557025823914,73.22836434051032,2603.751043210627,1128.9313381057377,735.9921245551121,3732.6823813163646,-3131.8572136099397
2022-03-02,,,,14221.0,10.373880433000004,2504.047999999998,1230.994000000001,,3735.041999999999,,113.36252152310396,0.352275733217518,73.25718582200203,2590.4573041158765,1142.5396930249728,735.9921245551121,3732.996997140849,-3131.8572136099397
2022-03-03,,,,15514.0,11.386683798,2710.2070000000003,1793.5639999999999,,4503.771000000001,,113.49039465482345,0.3526135096690187,73.28342631892586,2606.4239302337596,1229.3429339549764,735.9921245551121,3835.7668641887362,-3131.8572136099397
2022-03-04,,,,8510.0,6.2149618920000025,2620.5719999999988,1009.2589999999993,,3629.8309999999983,,113.58799582884699,0.35291455114711184,73.30742996255755,2608.310339535925,1199.9984094276463,735.9921245551121,3808.3087489635714,-3131.8572136099397
2022-03-05,,,,9085.0,6.7754730740000015,2660.7539999999985,1190.8830000000016,,3851.637,,113.65936130620072,0.35318375564825166,73.32949500000271,2615.3028275978013,1198.7830215039603,735.9921245551121,3814.085849101762,-3131.8572136099397
2022-03-06,,,,11499.0,8.541862747999996,2698.751999999994,1261.854000000001,,3960.605999999995,,113.70798917977396,0.3534253681026986,73.34987991208621,2626.4293839180937,1207.1924853034325,735.9921245551121,3833.6218692215266,-3131.8572136099397
2022-03-07,,,,9428.0,6.9307167920000055,2585.721000000001,1060.1880000000003,,3645.9090000000015,,113.73691113007077,0.3536430674500117,73.36880871552293,2621.0015993956813,1187.591887262975,735.9921245551121,3808.5934866586567,-3131.8572136099397
2022-03-08,113.82573725600001,,,7575.0,5.4737292900000005,2399.6799999999953,814.3020000000001,,3213.9819999999954,,113.748754613528,0.35384004210447556,73.38647555813246,2591.49205280959,1137.8199022945785,735.9921245551121,3729.3119551041686,-3131.8572136099397
2022-03-09,,,,8317.0,6.052609004000001,2359.7989999999945,963.7239999999999,,3323.5229999999947,,113.7632324866207,0.35401905535847,73.4030487013584,2560.5996457683104,1114.607115321968,735.9921245551121,3675.206761090279,-3131.8572136099397
2022-03-10,,,,9305.0,6.9472562479999995,2548.736000000003,1030.9889999999998,,3579.725000000003,,113.77999349739743,0.354182502065391,73.41867397178525,2559.017826332536,1103.458033279039,735.9921245551121,3662.4758596115757,-3131.8572136099397
